LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
RUS,RESEARCHER,TOT,HEADCOUNT,A,2013,369015,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2014,373905,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2015,379411,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2016,370379,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2017,359793,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2018,347854,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2019,348221,
RUS,RESEARCHER,TOT,HEADCOUNT,A,2020,346497,
DNK,RESEARCHER,TOT,HEADCOUNT,A,1997,27575,
DNK,RESEARCHER,TOT,HEADCOUNT,A,1999,28622,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2001,29791,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2002,37883,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2003,36046.24994,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2004,39532.85612,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2005,43460.35312,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2006,44094.6753,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2007,42991.6,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2008,48442.4937,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2009,54048.5,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2010,54812.8,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2011,56844.8,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2012,57520.1,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2013,57876,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2014,58735,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2015,60492,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2016,60782,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2017,60085,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2018,60389,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2019,61573,
DNK,RESEARCHER,TOT,HEADCOUNT,A,2020,61481,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,1998,18929,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,1999,18772,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2000,20233,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2001,19945,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2002,20888,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2003,22068,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2004,23487,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2005,24789,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2006,27010,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2007,30418,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2008,32771,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2009,33967,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2010,37709,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2011,40763,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2012,42170,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2013,42978,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2014,44387,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2015,43350,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2016,45875,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2017,45311,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2018,47407,
ARG,RESEARCHER,WOMEN,HEADCOUNT,A,2019,48139,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1989,27.763329,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1990,28.05724484,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1991,28.81216605,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1992,30.53090004,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1993,31.88771076,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1994,32.71282532,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1995,33.99971235,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1996,32.45789602,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1997,33.48788581,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,34.52244447,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,30.6960868,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,34.21222557,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,33.02529011,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,33.7286655,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,35.14789383,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,34.46416831,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,34.16754227,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,33.46855365,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,33.50676064,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,33.01520496,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,32.10650183,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,31.98319328,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,31.74719177,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,30.93816689,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,30.32034495,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,30.35723399,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,30.83971055,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,30.75677759,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,30.48046994,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,27.95342914,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,30.00981219,
HUN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,28.48802612,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2002,6086,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2003,6543,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2004,7152,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2005,7268,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2006,7856,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2007,8188,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2008,8383,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2009,9272,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2010,10192,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2011,10530,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2012,10595,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2013,10437,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2014,10657,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2015,10293,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2016,11068,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2017,11259,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2018,11843,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2019,11837,
SVK,RESEARCHER,WOMEN,HEADCOUNT,A,2020,11808,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,36.04206146,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,37.96528479,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,38.24761493,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,39.72393419,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,39.73125205,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,40.30036922,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,39.65461144,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,40.75789887,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,41.6717237,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,42.26994318,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,43.7190623,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,44.04266899,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,44.28927989,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,44.97947067,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,45.08553408,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,44.91267788,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,45.68574462,
ZAF,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,46.16463985,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,1996,7530,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2000,8985,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2004,11555,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2008,13846,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2012,19540,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2015,23762,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2017,25209,
CHE,RESEARCHER,WOMEN,HEADCOUNT,A,2019,27752,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,17.44933267,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,18.21530905,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,24.08906883,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,21.21314809,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,22.92870906,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,27.27607814,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,28.35625409,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,28.07909605,
LUX,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,27.3777539,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2001,792699,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2002,791224,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2003,830545,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2004,830474,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2005,861901,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2006,874690,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2007,883386,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2008,890669,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2009,889341,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2010,894138,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2011,892684,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2012,887067,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2013,892406,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2014,926671,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2015,907455,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2016,917725,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2017,930720,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2018,935658,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2019,942180,
JPN,RESEARCHER,TOT,HEADCOUNT,A,2020,951726,
ISL,RESEARCHER,TOT,HEADCOUNT,A,1997,2218,
ISL,RESEARCHER,TOT,HEADCOUNT,A,1999,2681,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2001,3231,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2003,3517,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2005,3821,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2006,4290,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2007,3979,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2008,4158.055,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2009,3754,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2011,3270.19,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2013,3356,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2015,3722,
ISL,RESEARCHER,TOT,HEADCOUNT,A,2017,3783,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1997,33.71212121,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,33.9766537,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,34.56330903,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,35.93416641,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,35.35608309,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,35.0932119,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,32.20338983,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,32.52310852,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,34.78545264,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,35.28415961,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,34.87760238,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,35.07506914,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,35.65683646,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,36.3422576,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,36.35927761,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,35.80326808,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,35.99207332,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,36.09214315,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,36.48744252,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,34.50629321,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,32.31053342,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,32.54484014,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,33.29984301,
SVN,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,33.63547281,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2003,397130,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2005,406253,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2007,437780,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2009,487242,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2011,522010,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2013,549283,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2015,586030,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2017,623125,
DEU,RESEARCHER,TOT,HEADCOUNT,A,2019,667394,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,1994,256328,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,1995,250901,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,1996,229959,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,1997,210662,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,1998,188464,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,1999,186264,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2000,187792,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2001,185609,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2002,179120,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2003,177538,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2004,172177,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2005,165993,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2006,163972,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2007,164385,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2008,157149,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2009,154725,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2010,153863,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2011,155318,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2012,153694,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2013,150864,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2014,151492,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2015,152929,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2016,148336,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2017,142290,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2018,136431,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2019,136074,
RUS,RESEARCHER,WOMEN,HEADCOUNT,A,2020,134389,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,26.04840594,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,26.81902985,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,27.86035879,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,28.05201012,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,28.67324259,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,29.2990489,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,29.8964691,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,32.34980165,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,33.33916581,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,33.18484895,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,33.16757559,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,33.83808618,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,34.47502453,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,34.85095351,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,35.50139276,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,35.70047278,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,36.01508859,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,36.04031504,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,35.19385099,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,34.3275721,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,33.7783185,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,34.15389463,
ITA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,34.90499972,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,27.49934947,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,27.45737269,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,27.75175139,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,27.77541654,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,27.76051623,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,27.95988855,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,27.42695669,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,27.80778982,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,27.38732318,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,26.9248923,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,25.34453704,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,25.59610246,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,25.47823451,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,25.46775862,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,26.72369485,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,26.96964346,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,27.99689355,
FRA,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,28.29149218,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,1997,32.76165728,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,32.67635833,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,35.37145584,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,35.21032925,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,36.27196246,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,36.11027764,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,36.69036531,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,36.69491877,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,36.99936951,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,37.47956053,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,38.11417262,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,38.41651786,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,38.69941068,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,38.80544431,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,39.33642576,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,39.59184145,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,40.03183539,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,40.15175562,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,40.48703355,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,40.76567944,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,41.33536616,
ESP,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,41.4694476,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2003,2023,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2005,2443,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2007,2470,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2009,2951,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2011,3114,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2013,2713,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2015,3206.7,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2017,3540,
LUX,RESEARCHER,TOT,HEADCOUNT,A,2019,3722,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2001,16650,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2003,20181,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2005,22186,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2007,25300,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2009,27000,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2011,28100,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2013,29300,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2015,39000,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2017,40000,
NZL,RESEARCHER,TOT,HEADCOUNT,A,2019,44000,
EST,RESEARCHER,TOT,HEADCOUNT,A,1998,4458,
EST,RESEARCHER,TOT,HEADCOUNT,A,1999,4563,
EST,RESEARCHER,TOT,HEADCOUNT,A,2000,4570,
EST,RESEARCHER,TOT,HEADCOUNT,A,2001,4803,
EST,RESEARCHER,TOT,HEADCOUNT,A,2002,5089,
EST,RESEARCHER,TOT,HEADCOUNT,A,2005,5734,
EST,RESEARCHER,TOT,HEADCOUNT,A,2006,6221,
EST,RESEARCHER,TOT,HEADCOUNT,A,2007,6826,
EST,RESEARCHER,TOT,HEADCOUNT,A,2008,7226,
EST,RESEARCHER,TOT,HEADCOUNT,A,2009,7453,
EST,RESEARCHER,TOT,HEADCOUNT,A,2010,7491,
EST,RESEARCHER,TOT,HEADCOUNT,A,2011,7646,
EST,RESEARCHER,TOT,HEADCOUNT,A,2012,7634,
EST,RESEARCHER,TOT,HEADCOUNT,A,2013,7515,
EST,RESEARCHER,TOT,HEADCOUNT,A,2014,7721,
EST,RESEARCHER,TOT,HEADCOUNT,A,2015,7181,
EST,RESEARCHER,TOT,HEADCOUNT,A,2016,6845,
EST,RESEARCHER,TOT,HEADCOUNT,A,2017,7344,
EST,RESEARCHER,TOT,HEADCOUNT,A,2018,7281,
EST,RESEARCHER,TOT,HEADCOUNT,A,2019,7734,
EST,RESEARCHER,TOT,HEADCOUNT,A,2020,8659,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,38.0682398,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,39.25046594,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,38.94500212,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,39.26028097,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,39.49716729,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,39.88323449,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,39.50694544,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,39.5191769,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,39.01856659,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,38.62871439,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,38.29214394,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,37.79182746,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,37.23336945,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,37.02297163,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,36.43764099,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,38.11021527,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,37.90222628,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,37.60142235,
POL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2020,36.57723246,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2003,77449,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2005,86733,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2007,101639,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2009,121631,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2011,139879,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2013,153517,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2015,164094,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2017,173700,
DEU,RESEARCHER,WOMEN,HEADCOUNT,A,2019,187231,
SVN,RESEARCHER,TOT,HEADCOUNT,A,1997,6072,
SVN,RESEARCHER,TOT,HEADCOUNT,A,1998,6425,
SVN,RESEARCHER,TOT,HEADCOUNT,A,1999,6721,
SVN,RESEARCHER,TOT,HEADCOUNT,A,2000,6562,
SVN,RESEARCHER,TOT,HEADCOUNT,A,2001,6740,
SVN,RESEARCHER,TOT,HEADCOUNT,A,2002,7027,
SVN,RESEARCHER,TOT,HEADCOUNT,A,2003,5428,
SVN,RESEARCHER,TOT,HEADCOUNT,A,2004,5842,
SVN,RESEARCHER,TOT,HEADCOUNT,A,2005,7644,
