NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",NZL,New Zealand,2016,2016,2982.74674,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",NZL,New Zealand,2017,2017,3065.45012,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",NZL,New Zealand,2018,2018,3204.75791,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",NZL,New Zealand,2019,2019,2576.95017,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IND,India,2016,2016,1.22288,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IND,India,2017,2017,1.13096,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IND,India,2018,2018,1.13548,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IND,India,2019,2019,1.14303,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IND,India,2020,2020,1.19876,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JAM,Jamaica,2016,2016,1.90656,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JAM,Jamaica,2017,2017,1.99245,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JAM,Jamaica,2018,2018,1.8496,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),JAM,Jamaica,2019,2019,1.81586,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MDV,Maldives,2016,2016,65.34266,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MDV,Maldives,2018,2018,73.67603,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MDV,Maldives,2019,2019,83.55723,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ECU,Ecuador,2016,2016,0.40959,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ECU,Ecuador,2018,2018,0.47805,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ECU,Ecuador,2019,2019,0.45771,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ECU,Ecuador,2020,2020,0.45103,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),ECU,Ecuador,2021,2021,0.40325,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MEX,Mexico,2016,2016,1.59236,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MEX,Mexico,2017,2017,1.4895,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MEX,Mexico,2018,2018,1.41246,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),MEX,Mexico,2019,2019,1.46602,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",IRN,Iran (Islamic Republic of),2016,2016,3738.289,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",IRN,Iran (Islamic Republic of),2017,2017,4772.68771,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",IRN,Iran (Islamic Republic of),2018,2018,5826.07812,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",IRN,Iran (Islamic Republic of),2019,2019,3644.57476,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",IRN,Iran (Islamic Republic of),2020,2020,3171.88691,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BGR,Bulgaria,2017,2017,0.79611,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BGR,Bulgaria,2018,2018,0.78255,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BGR,Bulgaria,2019,2019,0.81363,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),GIN,Guinea,2016,2016,0.30072,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),GIN,Guinea,2017,2017,0.27423,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),GIN,Guinea,2018,2018,0.26492,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),TCA,Turks and Caicos Islands,2018,2018,1.06772,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CPV,Cabo Verde,2016,2016,2.0671,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CPV,Cabo Verde,2017,2017,1.97396,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),CPV,Cabo Verde,2019,2019,2.54904,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BTN,Bhutan,2016,2016,3.16106,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BTN,Bhutan,2017,2017,3.36197,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BTN,Bhutan,2018,2018,3.15833,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BTN,Bhutan,2019,2019,2.63408,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BTN,Bhutan,2020,2020,3.07628,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SMR,San Marino,2017,2017,0.52253,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SMR,San Marino,2018,2018,0.49909,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SMR,San Marino,2019,2019,0.50225,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),SMR,San Marino,2020,2020,0.50128,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NAM,Namibia,2016,2016,0.60894,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),NAM,Namibia,2017,2017,0.62707,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MUS,Mauritius,2016,2016,126.88302,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MUS,Mauritius,2017,2017,141.64971,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MUS,Mauritius,2018,2018,146.32527,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MUS,Mauritius,2019,2019,151.92253,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MUS,Mauritius,2020,2020,133.41227,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",MUS,Mauritius,2021,2021,128.28202,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JPN,Japan,2016,2016,0.66525,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JPN,Japan,2017,2017,0.65708,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JPN,Japan,2018,2018,0.64453,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),JPN,Japan,2019,2019,0.63707,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BEL,Belgium,2016,2016,1.78842,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BEL,Belgium,2017,2017,1.76067,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BEL,Belgium,2018,2018,1.70957,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BEL,Belgium,2019,2019,1.67003,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CYP,Cyprus,2016,2016,1.17377,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CYP,Cyprus,2017,2017,1.09253,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),CYP,Cyprus,2019,2019,1.06377,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CZE,Czechia,2016,2016,1535.00413,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CZE,Czechia,2017,2017,1728.03833,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CZE,Czechia,2018,2018,2250.24333,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CZE,Czechia,2019,2019,2338.45223,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",HUN,Hungary,2016,2016,1381.49665,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",HUN,Hungary,2017,2017,1533.52134,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",HUN,Hungary,2018,2018,1687.16142,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",HUN,Hungary,2019,2019,1351.22752,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SWE,Sweden,2016,2016,9470.18628,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SWE,Sweden,2017,2017,10232.06847,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SWE,Sweden,2018,2018,10692.2524,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SWE,Sweden,2019,2019,10336.36406,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",TCD,Chad,2018,2018,13.7594,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DEU,Germany,2016,2016,0.82953,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DEU,Germany,2017,2017,0.82277,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DEU,Germany,2018,2018,0.81964,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DEU,Germany,2019,2019,0.81956,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ZAF,South Africa,2016,2016,7569.14442,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ZAF,South Africa,2017,2017,7044.82106,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ZAF,South Africa,2018,2018,8342.15151,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ZAF,South Africa,2019,2019,8982.7059,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ZAF,South Africa,2020,2020,10036.64333,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",ZAF,South Africa,2021,2021,9066.62236,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LTU,Lithuania,2016,2016,0.45889,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LTU,Lithuania,2017,2017,0.42777,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LTU,Lithuania,2018,2018,0.40531,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),LTU,Lithuania,2019,2019,0.418,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LCA,Saint Lucia,2016,2016,17.27003,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LCA,Saint Lucia,2018,2018,15.7235,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LCA,Saint Lucia,2019,2019,16.11012,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",LCA,Saint Lucia,2020,2020,16.17831,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ALB,Albania,2016,2016,32.98993,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ALB,Albania,2017,2017,19.81775,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ALB,Albania,2019,2019,27.95308,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ALB,Albania,2020,2020,23.78023,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TTO,Trinidad and Tobago,2020,2020,95.76037,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",DJI,Djibouti,2016,2016,0.33733,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARM,Armenia,2016,2016,66.95502,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARM,Armenia,2017,2017,64.25208,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARM,Armenia,2020,2020,60.26391,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",ARM,Armenia,2021,2021,53.82032,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",TUR,Türkiye,2016,2016,7274.2225,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",TUR,Türkiye,2017,2017,6517.44093,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",TUR,Türkiye,2018,2018,5868.45227,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",TUR,Türkiye,2019,2019,6559.69429,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",BRB,Barbados,2019,2019,68.33499,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BGD,Bangladesh,2016,2016,817.27237,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BGD,Bangladesh,2019,2019,988.98894,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BGD,Bangladesh,2020,2020,947.42708,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",WSM,Samoa,2016,2016,3.54755,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",KOR,Republic of Korea,2016,2016,12031.20097,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",KOR,Republic of Korea,2017,2017,12976.46577,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",KOR,Republic of Korea,2018,2018,14090.58663,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",KOR,Republic of Korea,2019,2019,14330.07781,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",KAZ,Kazakhstan,2016,2016,357.05096,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MHL,Marshall Islands,2019,2019,4.2539,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",EGY,Egypt,2017,2017,2357.49926,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",EGY,Egypt,2019,2019,1491.44941,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CPV,Cabo Verde,2016,2016,13.626,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CPV,Cabo Verde,2017,2017,13.88808,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CPV,Cabo Verde,2019,2019,7.413,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BEL,Belgium,2016,2016,4130.03739,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BEL,Belgium,2017,2017,4379.03361,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BEL,Belgium,2018,2018,4769.8126,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BEL,Belgium,2019,2019,4666.65124,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",MWI,Malawi,2016,2016,21.93706,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NZL,New Zealand,2016,2016,1992.13557,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NZL,New Zealand,2017,2017,2159.0648,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NZL,New Zealand,2018,2018,2304.50122,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",NZL,New Zealand,2019,2019,1866.88901,,
